"","Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","Bitter"
"1405","Sirene","Somia Plantation, 2012",1502,2015,100,"Canada",3,"Madagascar","yes"
"1406","Sirene","Camino Verde P., Balao, Guayas, 2012",1506,2015,100,"Canada",3,"Ecuador","yes"
"1407","Sirene","Lachua w/ cane sugar",1614,2015,73,"Canada",3,"Guatemala","yes"
"1408","Sirene","Lachua w/ maple sugar, batch 5",1614,2015,73,"Canada",3.25,"Guatemala","yes"
"1409","Sirene","Pisa",1650,2015,73,"Canada",3.25,"Haiti","yes"
"1410","Sirene","Somia Plantation, 2012",1339,2014,67,"Canada",3.75,"Madagascar","yes"
"1411","Sirene","Somia Plantation, 2012",1339,2014,73,"Canada",3.75,"Madagascar","yes"
"1412","Sirene","Camino Verde P., Balao, Guayas",1343,2014,73,"Canada",3.75,"Ecuador","yes"
"1413","Sjolinds","Ghana",1454,2015,70,"U.S.A.",2.75,"Ghana","yes"
"1414","Sjolinds","Nicaragua",1462,2015,72,"U.S.A.",3,"Nicaragua","yes"
"1415","Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70,"Australia",3.5,"Dominican Republic","yes"
"1416","Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70,"Australia",3.75,"Venezuela","yes"
"1417","Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70,"Australia",4,"Ecuador","yes"
"1418","Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70,"Australia",3.75,"Belize","yes"
"1419","Smooth Chocolator, The","Tien Giang",1864,2016,70,"Australia",3,"Vietnam","yes"
"1420","Smooth Chocolator, The","Australia",1864,2016,67,"Australia",3.75,"Australia","yes"
"1421","Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70,"Australia",3.25,"Guatemala","yes"
"1422","Smooth Chocolator, The","Akesson's Estate",1618,2015,65,"Australia",3.25,"Madagascar","yes"
"1423","Smooth Chocolator, The","Akesson's Estate",1622,2015,70,"Australia",3.5,"Madagascar","yes"
"1424","Smooth Chocolator, The","Kokoa Kamili",1622,2015,67,"Australia",3.75,"Tanzania","yes"
"1425","Smooth Chocolator, The","San Juan Estate",1622,2015,70,"Australia",3.75,"Trinidad","yes"
"1426","Smooth Chocolator, The","Camino Verde",1622,2015,72,"Australia",4,"Ecuador","yes"
"1427","Smooth Chocolator, The","Bolivia",1626,2015,72,"Australia",2.75,"Bolivia","yes"
"1428","Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65,"Australia",3.5,"Papua New Guinea","yes"
"1429","Smooth Chocolator, The","Maranon, batch 2",1666,2015,67,"Australia",3,"Peru","yes"
"1430","Smooth Chocolator, The","Chuao, batch 3",1666,2015,70,"Australia",3.75,"Venezuela","yes"
"1431","Snake & Butterfly","Ghana",693,2011,67,"U.S.A.",1.5,"Ghana","yes"
"1432","Snake & Butterfly","Madagascar",502,2010,68,"U.S.A.",3,"Madagascar","yes"
"1433","Snake & Butterfly","Ecuador",502,2010,68,"U.S.A.",3.25,"Ecuador","yes"
"1434","Sol Cacao","Ecuador, Batch 1",1812,2016,70,"U.S.A.",3.5,"Ecuador","yes"
"1435","Sol Cacao","Madagascar",1518,2015,72,"U.S.A.",3,"Madagascar","yes"
"1436","Solkiki","Maranon, Fortunato No. 4",1840,2016,68,"U.K.",2.75,"Peru","yes"
"1437","Solkiki","Castillo, Hispaniola, unroasted",1840,2016,85,"U.K.",2.75,"Domincan Republic","yes"
"1438","Solomons Gold","Solomon Island",1792,2016,70,"New Zealand",3.25,"Solomon Islands","yes"
"1439","Solomons Gold","Solomon Island w/ nibs",1796,2016,75,"New Zealand",3.25,"Solomon Islands","yes"
"1440","Solstice","Bundibugyo",1335,2014,70,"U.S.A.",3,"Uganda","yes"
"1441","Solstice","Sambirano",1157,2013,70,"U.S.A.",3,"Madagascar","yes"
"1442","Solstice","Amazonas",1157,2013,70,"U.S.A.",3,"Venezuela","yes"
"1443","Solstice","Bolivia",1161,2013,70,"U.S.A.",3.25,"Bolivia","yes"
"1444","Solstice","San Martin",1161,2013,70,"U.S.A.",3.25,"Peru","yes"
"1445","Soma","Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62,"Canada",3.5,"Domincan Republic","yes"
"1446","Soma","Sambirano Valley, Black Science, B-60307.0",1820,2016,70,"Canada",3.5,"Madagascar","yes"
"1447","Soma","Bahia Black, batch bra50722.1",1828,2016,70,"Canada",3.5,"Brazil","yes"
"1448","Soma","Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75,"Canada",3.75,"Ven.,Ecu.,Peru,Nic.","yes"
"1449","Soma","Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70,"Canada",3.75,"Nicaragua","yes"
"1450","Soma","Tien Giang, Black S., batch VIT60420.0",1828,2016,70,"Canada",4,"Vietnam","yes"
"1451","Soma","Camino Verde, Black S., batch cvu6030.0",1832,2016,70,"Canada",3.25,"Ecuador","yes"
"1452","Soma","CSB Chama",1594,2015,70,"Canada",3.5,"Venezuela","yes"
"1453","Soma","Porcelana",1594,2015,75,"Canada",4,"Venezuela","yes"
"1454","Soma","La Tronca, Matagalpa",1227,2014,70,"Canada",3.5,"Nicaragua","yes"
"1455","Soma","Maranon Canyon",1259,2014,70,"Canada",3.75,"Peru","yes"
"1456","Soma","La Dalia",1307,2014,70,"Canada",3.25,"Nicaragua","yes"
"1457","Soma","Camino Verde P., Balao, Guayas",1307,2014,80,"Canada",3.5,"Ecuador","yes"
"1458","Soma","Espiritu Santo, 'Smoke Monster'",1307,2014,70,"Canada",3.75,"Vanuatu","yes"
"1459","Soma","Little Big Man",1339,2014,70,"Canada",3.25,"Madagascar & Ecuador","yes"
"1460","Soma","Rizek Cacao, Domin. Rep.",1019,2013,77,"Canada",3.75,"Dominican Republic","yes"
"1461","Soma","Java",1030,2013,70,"Canada",3.25,"Indonesia","yes"
"1462","Soma","Apurimac, El Quinacho Co-op",1073,2013,70,"Canada",2.75,"Peru","yes"
"1463","Soma","Sangre Grande P., Trinidad",1073,2013,70,"Canada",3.75,"Trinidad","yes"
"1464","Soma","Patanemo",1077,2013,70,"Canada",3.75,"Venezuela","yes"
"1465","Soma","Crazy 88",1077,2013,88,"Canada",4,"Guat., D.R., Peru, Mad., PNG","yes"
"1466","Soma","Maracaibo, El Vigia",1077,2013,70,"Canada",4,"Venezuela","yes"
"1467","Soma","Equator",1081,2013,67,"Canada",4,"Peru, Dom. Rep","yes"
"1468","Soma","Orinoco",1173,2013,70,"Canada",3.25,"Venezuela","yes"
"1469","Soma","Bachelor's Hall E., St. Thomas Parish",1177,2013,70,"Canada",4,"Jamaica","yes"
"1470","Soma","Noula Coop",817,2012,70,"Canada",3.25,"Haiti","yes"
"1471","Soma","O'ahu",833,2012,70,"Canada",3.75,"Hawaii","yes"
"1472","Soma","Dual Origins, Sambirano, Elvesia",867,2012,70,"Canada",4,"Dom. Rep., Madagascar","yes"
"1473","Soma","Dancing in Your Head, 5 bean blend",867,2012,70,"Canada",4,"Gre., PNG, Haw., Haiti, Mad","yes"
"1474","Soma","Cahabon Region",951,2012,70,"Canada",3.5,"Guatemala","yes"
"1475","Soma","Carenero Superior",951,2012,70,"Canada",3.75,"Venezuela","yes"
"1476","Soma","Eastern Promises",967,2012,70,"Canada",3.5,"Mad., Java, PNG","yes"
"1477","Soma","Papua New Guinea",983,2012,85,"Canada",3.5,"Papua New Guinea","yes"
"1478","Soma","Grenada, Black Science",676,2011,70,"Canada",2.75,"Grenada","yes"
"1479","Soma","Alto Beni, Wild Bolivian",676,2011,70,"Canada",3.5,"Bolivia","yes"
"1480","Soma","Peruvian",676,2011,64,"Canada",4,"Peru","yes"
"1481","Soma","Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70,"Canada",4,"Ven, Bolivia, D.R.","yes"
"1482","Soma","Elvesia P., Black Science",682,2011,70,"Canada",3.75,"Dominican Republic","yes"
"1483","Soma","Chuao",688,2011,70,"Canada",3.5,"Venezuela","yes"
"1484","Soma","Black Science Blend 1",607,2010,70,"Canada",3.75,"DR, Ecuador, Peru","yes"
"1485","Soma","Hispaniola",377,2009,70,"Canada",3,"Dominican Republic","yes"
"1486","Soma","Africa",377,2009,70,"Canada",3.5,"Ghana","yes"
"1487","Soma","Conacado",387,2009,70,"Canada",3,"Dominican Republic","yes"
"1488","Soma","Papua New Guinea",387,2009,70,"Canada",3.5,"Papua New Guinea","yes"
"1489","Soma","Madagascar",387,2009,70,"Canada",3.75,"Madagascar","yes"
"1490","Soma","Ocumare",387,2009,70,"Canada",3.75,"Venezuela","yes"
"1491","Somerville","Nicaragua",1367,2014,70,"U.S.A.",3.25,"Nicaragua","yes"
"1492","Somerville","Hawaiian, Big Island",1395,2014,70,"U.S.A.",3.5,"Hawaii","yes"
"1493","Soul","Dominican Republic",1932,2017,70,"Canada",3.25,"Dominican Republic","yes"
"1494","Soul","Madagascar",1936,2017,70,"Canada",3.5,"Madagascar","yes"
"1495","Soul","Venezuela",1936,2017,75,"Canada",3.5,"Venezuela","yes"
"1496","Soul","Ecuador",1936,2017,75,"Canada",3.25,"Ecuador","yes"
"1497","Soul","Papua New Guinea",1936,2017,77,"Canada",3.25,"Papua New Guinea","yes"
"1498","Soul","Tanzania",1940,2017,80,"Canada",3.5,"Tanzania","yes"
"1499","Spagnvola","AgroCriso Plantation",793,2012,70,"U.S.A.",3,"Dominican Republic","yes"
"1500","Spagnvola","AgroCriso Plantation",793,2012,80,"U.S.A.",3,"Dominican Republic","yes"
"1501","Spagnvola","AgroCriso Plantation",793,2012,75,"U.S.A.",3.25,"Dominican Republic","yes"
"1502","Spencer","Dominican Republic",1932,2017,70,"U.S.A.",3.75,"Dominican Republic","yes"
"1503","Spencer","Ecuador",1932,2017,70,"U.S.A.",3.5,"Ecuador","yes"
"1504","Spencer","Peru",1932,2017,70,"U.S.A.",2.75,"Peru","yes"
"1505","Spencer","Dominican Republic, lot D82R",1792,2016,70,"Australia",3.5,"Domincan Republic","yes"
"1506","Spencer","Ecuador, lot E432314L",1792,2016,70,"Australia",3.75,"Ecuador","yes"
"1507","Spencer","Madagascar, lot M0403R",1792,2016,70,"Australia",3.75,"Madagascar","yes"
"1508","Spencer","Malekula Island",1434,2014,72,"Australia",2.75,"Vanuatu","yes"
"1509","Sprungli (Felchlin)","Alto Beni",1057,2013,70,"Switzerland",3,"Bolivia","yes"
"1510","SRSLY","Dominican Republic",1113,2013,70,"U.S.A.",3,"Dominican Republic","yes"
"1511","SRSLY","Dominican Republic",1121,2013,84,"U.S.A.",2.25,"Dominican Republic","yes"
"1512","Starchild","Bolivar, Arriba",1634,2015,70,"U.S.A.",3,"Ecuador","yes"
"1513","Starchild","Hispaniola",1692,2015,70,"U.S.A.",3,"Domincan Republic","yes"
"1514","Starchild","Cacao Verapaz",1692,2015,70,"U.S.A.",3,"Guatemala","yes"
"1515","Starchild","Rio Tuma",1692,2015,70,"U.S.A.",3,"Nicaragua","yes"
"1516","Starchild","Sambirano Valley",1696,2015,70,"U.S.A.",3,"Madagascar","yes"
"1517","Stella (aka Bernrain)","Bahia, Agri-Forestal Plantation, 2010",859,2012,68,"Switzerland",2.75,"Brazil","yes"
"1518","Stella (aka Bernrain)","India",729,2011,72,"Switzerland",3.25,"India","yes"
"1519","Stone Grindz","Ecuador, Midnight Dark",1291,2014,84,"U.S.A.",3.5,"Ecuador","yes"
"1520","Stone Grindz","Ecuador, Twilght Dark",1291,2014,70,"U.S.A.",3.5,"Ecuador","yes"
"1521","StRita Supreme","Samar, East Visayas region",939,2012,65,"U.S.A.",2.5,"Philippines","yes"
"1522","StRita Supreme","Samar, East Visayas region",943,2012,70,"U.S.A.",2.5,"Philippines","yes"
"1523","StRita Supreme","Samar, East Visayas region",943,2012,75,"U.S.A.",2.75,"Philippines","yes"
"1524","Sublime Origins","Sambirano",1157,2013,67,"U.S.A.",2.75,"Madagascar","yes"
"1525","Sublime Origins","Moho Valley",1157,2013,78,"U.S.A.",3.25,"Belize","yes"
"1526","Summerbird","Peru",1800,2016,61,"Denmark",2.5,"Peru","yes"
"1527","Summerbird","Peru",1800,2016,71,"Denmark",3,"Peru","yes"
"1528","Suruca Chocolate","Venezuela",1796,2016,70,"Venezuela",2.75,"Venezuela","yes"
"1529","Suruca Chocolate","Venezuela",1796,2016,60,"Venezuela",3,"Venezuela","no"
"1530","Svenska Kakaobolaget","Sri Lanka",1618,2015,70,"Sweden",2.75,"Sri Lanka","yes"
"1531","Szanto Tibor","Nacional",1668,2015,70,"Hungary",3.25,"Ecuador","yes"
"1532","Szanto Tibor","Baracoa",1704,2015,88,"Hungary",3.25,"Cuba","yes"
"1533","Szanto Tibor","Ambolikapiky",1704,2015,70,"Hungary",3.25,"Madagascar","yes"
"1534","Szanto Tibor","Winak, Sumaco",1704,2015,70,"Hungary",3.75,"Ecuador","yes"
"1535","Szanto Tibor","Ben Tre, Mekong Delta",1708,2015,70,"Hungary",3.25,"Vietnam","yes"
"1536","Szanto Tibor","Fazenda Sempre Firme, Bahia",1708,2015,70,"Hungary",3.5,"Brazil","yes"
"1537","Szanto Tibor","Porcelana",1263,2014,70,"Hungary",3.5,"Venezuela","yes"
"1538","Szanto Tibor","Baracoa",1263,2014,70,"Hungary",3.75,"Cuba","yes"
"1539","Szanto Tibor","Autumn, Primary Harvest, 2012",1185,2013,70,"Hungary",3.5,"Madagascar","yes"
"1540","Szanto Tibor","Spring, Secondary Harvest, 2012",1185,2013,70,"Hungary",3.5,"Madagascar","yes"
"1541","Szanto Tibor","Cacao Blanco",1193,2013,70,"Hungary",3.25,"Nicaragua","yes"
"1542","Szanto Tibor","Santo Domingo",939,2012,70,"Hungary",3.25,"Dominican Republic","yes"
"1543","Szanto Tibor","Millot Plantation",939,2012,70,"Hungary",3.25,"Madagascar","yes"
"1544","Szanto Tibor","Ayacucho, ""El Guinacho""",939,2012,70,"Hungary",3.75,"Peru","yes"
"1545","Szanto Tibor","Crudo",761,2011,70,"Hungary",3,"Venezuela","yes"
"1546","Tabal","Costa Rica",1101,2013,70,"U.S.A.",2.75,"Costa Rica","yes"
"1547","Tabal","Dominican Republic",1101,2013,70,"U.S.A.",2.75,"Dominican Republic","yes"
"1548","Tabal","Chiapas, Lacandon Jungle",1105,2013,70,"U.S.A.",2.5,"Mexico","yes"
"1549","Tabal","Peru",1105,2013,70,"U.S.A.",3,"Peru","yes"
"1550","Tablette (aka Vanillabeans)","Colombia",1450,2015,70,"Japan",3,"Colombia","yes"
"1551","Tablette (aka Vanillabeans)","Papua",1450,2015,62,"Japan",3.25,"Papua New Guinea","yes"
"1552","Tablette (aka Vanillabeans)","Vietnam",1450,2015,60,"Japan",3.25,"Vietnam","no"
"1553","Tablette (aka Vanillabeans)","Trinidad",1680,2015,77,"Japan",2.75,"Trinidad","yes"
"1554","Tan Ban Skrati","Paramaribo, batch 20160043-01",1868,2016,70,"Suriname",3.25,"Suriname","yes"
"1555","Taza","Belize",1271,2014,68,"U.S.A.",3,"Belize","yes"
"1556","Taza","Alto Beni",785,2011,87,"U.S.A.",3.25,"Bolivia","yes"
"1557","Taza","Chiapan",451,2009,75,"U.S.A.",2.75,"Mexico","yes"
"1558","Taza","Dark, Stone Ground",180,2007,70,"U.S.A.",3,"Dominican Republic","yes"
"1559","TCHO","West Africa",1716,2016,62,"U.S.A.",2,"West Africa","yes"
"1560","TCHO","Peru- Ecuador",915,2012,99,"U.S.A.",3.25,"Peru, Ecuador","yes"
"1561","TCHO","Chocolatey-beta",199,2008,70,"U.S.A.",2.5,"Ghana","yes"
"1562","TCHO","Fruity-beta",280,2008,70,"U.S.A.",2.5,"Peru","yes"
"1563","TCHO","Citrus-beta",280,2008,70,"U.S.A.",2.75,"Madagascar","yes"
"1564","TCHO","Nutty-beta",284,2008,70,"U.S.A.",2.5,"Peru","yes"
"1565","Tejas","Concepcion",801,2012,70,"U.S.A.",2.75,"Madagascar","yes"
"1566","Tejas","Bayou Blend",801,2012,70,"U.S.A.",3,"Ecuador, Mad., PNG","yes"
"1567","Tejas","Aranama",805,2012,70,"U.S.A.",3,"Papua New Guinea","yes"
"1568","Tejas","Presidio",805,2012,70,"U.S.A.",3.5,"Dominican Republic","yes"
"1569","Tejas","La Bahia, w/ cane juice",817,2012,70,"U.S.A.",3.25,"Ecuador","yes"
"1570","Tejas","Capistrano",821,2012,70,"U.S.A.",2,"Peru","yes"
"1571","Tejas","La Bahia, w/ cane sugar",825,2012,70,"U.S.A.",3.25,"Ecuador","yes"
"1572","Tejas","San Jose",829,2012,70,"U.S.A.",2.75,"Bolivia","yes"
"1573","Tejas","Capistrano*",829,2012,70,"U.S.A.",3,"Madagascar","yes"
"1574","Tejas","Espada",833,2012,70,"U.S.A.",3.25,"Mexico","yes"
"1575","Tejas","Espada",967,2012,70,"U.S.A.",2.75,"Brazil","yes"
"1576","Tejas","Concepcion*",971,2012,80,"U.S.A.",3,"Venezuela","yes"
"1577","Tejas","San Jose",971,2012,67,"U.S.A.",3.25,"Bolivia","yes"
"1578","Tejas","Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70,"U.S.A.",3.5,"Brazil","yes"
"1579","Terroir","Peru",1478,2015,70,"U.S.A.",2.75,"Peru","yes"
"1580","Terroir","Belize",1478,2015,70,"U.S.A.",3.75,"Belize","yes"
"1581","Terroir","Madagascar",1478,2015,70,"U.S.A.",3.75,"Madagascar","yes"
"1582","Terroir","Ecuador",1482,2015,70,"U.S.A.",3.25,"Ecuador","yes"
"1583","Terroir","Oko Caribe",1554,2015,70,"U.S.A.",3.5,"Domincan Republic","yes"
"1584","Terroir","Guatemala",1558,2015,70,"U.S.A.",3.75,"Guatemala","yes"
"1585","Terroir","Ecuador",1323,2014,77,"U.S.A.",3.25,"Ecuador","yes"
"1586","Terroir","Madagascar",1323,2014,67,"U.S.A.",3.75,"Madagascar","yes"
"1587","Terroir","Uganda",1323,2014,73,"U.S.A.",3.75,"Uganda","yes"
"1588","The Barn","Peru",1614,2015,70,"Sweden",3,"Peru","yes"
"1589","Theo","Congo w/ nibs",903,2012,65,"U.S.A.",3.25,"Congo","yes"
"1590","Theo","Madagascar",162,2007,65,"U.S.A.",3.5,"Madagascar","yes"
"1591","Theo","Ivory Coast",184,2007,75,"U.S.A.",2.5,"Ivory Coast","yes"
"1592","Theo","Ghana, Kumasi",184,2007,84,"U.S.A.",3,"Ghana","yes"
"1593","Theo","Venezuela; Barinos, Merida, Tachron",188,2007,91,"U.S.A.",2,"Venezuela","yes"
"1594","Theo","Ghana, Panama, Ecuador",188,2007,75,"U.S.A.",3,"Ghana, Panama, Ecuador","yes"
"1595","Theobroma","Piura Select, Cacao Blanc",1684,2015,70,"Japan",3.25,"Peru","yes"
"1596","Timo A. Meyer","Belize, med roast",1836,2016,72,"Germany",3.75,"Belize","yes"
"1597","To'ak (Ecuatoriana)","Manabi",1418,2014,81,"Ecuador",3.25,"Ecuador","yes"
"1598","Tobago Estate (Pralus)","Roxborough, Tobago",895,2012,70,"France",4,"Tobago","yes"
"1599","Tocoti","Wild Bolivian, Jungle Love",927,2012,77,"U.S.A.",3,"Bolivia","yes"
"1600","Tocoti","Venezuela",789,2011,72,"U.S.A.",2.75,"Venezuela","yes"
"1601","Tocoti","Dominican Republic",789,2011,74,"U.S.A.",3,"Dominican Republic","yes"
"1602","Treehouse","Conacado",1239,2014,72,"U.S.A.",3,"Dominican Republic","yes"
"1603","Tsara (Cinagra)","Ambanja, Tsara Valley",753,2011,72,"Madagascar",3.5,"Madagascar","yes"
"1604","twenty-four blackbirds","Oko Caribe",1700,2015,75,"U.S.A.",2.75,"Domincan Republic","yes"
"1605","twenty-four blackbirds","Cedeno, lot 271",1700,2015,75,"U.S.A.",3.5,"Ecuador","yes"
"1606","twenty-four blackbirds","Madagascar",1235,2014,75,"U.S.A.",3.5,"Madagascar","yes"
"1607","twenty-four blackbirds","Dominican Republic",1022,2013,68,"U.S.A.",3.25,"Dominican Republic","yes"
"1608","twenty-four blackbirds","Palos Blancos",1026,2013,75,"U.S.A.",2.5,"Bolivia","yes"
"1609","twenty-four blackbirds","Dominican Republic",753,2011,73,"U.S.A.",2.75,"Dominican Republic","yes"
"1610","Two Ravens","Peru",1740,2016,60,"U.S.A.",3,"Peru","no"
"1611","Un Dimanche A Paris","Dominican Republic",709,2011,63,"France",3.75,"Dominican Republic","yes"
"1612","Undone","Matagalpa",1438,2014,74,"U.S.A.",2.75,"Nicaragua","yes"
"1613","Undone","Nourish",1438,2014,70,"U.S.A.",3,"Dominican Republic","yes"
"1614","Upchurch","Madagascar, Sassy Bar",1752,2016,72,"U.S.A.",3,"Madagascar","yes"
"1615","Upchurch","Tanzania, Party Bar",1752,2016,72,"U.S.A.",3.25,"Tanzania","yes"
"1616","Urzi","Sur del Lago, Merida",1327,2014,65,"Italy",3.25,"Venezuela","yes"
"1617","Valrhona","Piura, Illanka, Quemazon",1510,2015,63,"France",4,"Peru","yes"
"1618","Valrhona","Loma Sotavento, 2013",1153,2013,64,"France",3.5,"Dominican Republic","yes"
"1619","Valrhona","Otucan, Grand Cru",931,2012,69,"France",4,"Venezuela","yes"
"1620","Valrhona","Porcelana, Pedegral",757,2011,64,"France",4,"Venezuela","yes"
"1621","Valrhona","Tainori",327,2009,64,"France",3.75,"Dominican Republic","yes"
"1622","Valrhona","Alpaco",370,2009,66,"France",3.75,"Ecuador","yes"
"1623","Valrhona","Nyangbo",395,2009,68,"France",3.5,"Ghana","yes"
"1624","Valrhona","Araguani",117,2007,72,"France",3,"Venezuela, Carribean","yes"
"1625","Valrhona","Chuao 2002 P.",129,2007,65,"France",3.75,"Venezuela","yes"
"1626","Valrhona","Manjari",129,2007,64,"France",4,"Madagascar","yes"
"1627","Valrhona","Abinao",153,2007,85,"France",2.5,"West Africa","yes"
"1628","Valrhona","Le Noir Amer",157,2007,71,"France",2.75,"West Africa","yes"
"1629","Valrhona","Porcelana, Maracaibo, Palmira P. 2006",162,2007,64,"France",3.25,"Venezuela","yes"
"1630","Valrhona","Caraibe",63,2006,66,"France",3,"Carribean","yes"
"1631","Valrhona","Guanaja",63,2006,70,"France",4,"South America","yes"
"1632","Valrhona","Gran Couva 2005 P.",75,2006,64,"France",2.5,"Trinidad","yes"
"1633","Valrhona","Porcelana, Maracaibo, Palmira P. 2005",75,2006,64,"France",3,"Venezuela","yes"
"1634","Valrhona","Sambirano, Ampamakia 2005, Millot P.",75,2006,64,"France",3.5,"Madagascar","yes"
"1635","Vanleer (Barry Callebaut)","Manhattan",963,2012,72,"U.S.A.",2.5,"Ghana","yes"
"1636","Vanleer (Barry Callebaut)","Napa",963,2012,65,"U.S.A.",2.75,"Ghana","yes"
"1637","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,72,"Madagascar",2.75,"Madagascar","yes"
"1638","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,76,"Madagascar",2.75,"Madagascar","yes"
"1639","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,80,"Madagascar",2.75,"Madagascar","yes"
"1640","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,70,"Madagascar",3,"Madagascar","yes"
"1641","Vao Vao (Chocolaterie Robert)","Madagascar w/ nibs",404,2009,68,"Madagascar",3,"Madagascar","yes"
"1642","Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,64,"Madagascar",3.25,"Madagascar","yes"
"1643","Vicuna","Palos Blancos",1470,2015,70,"U.S.A.",3.25,"Bolivia","yes"
"1644","Vicuna","Palos Blancos + nibs",1470,2015,70,"U.S.A.",3.25,"Bolivia","yes"
"1645","Videri","Dominican Republic",1211,2014,90,"U.S.A.",3.25,"Dominican Republic","yes"
"1646","Videri","Trinidad",1211,2014,75,"U.S.A.",3.5,"Trinidad","yes"
"1647","Videri","Mindo",1227,2014,75,"U.S.A.",3.5,"Ecuador","yes"
"1648","Videri","Dark",1117,2013,90,"U.S.A.",3.75,"Central and S. America","yes"
"1649","Videri","Classic",991,2012,70,"U.S.A.",3.25,"Central and S. America","yes"
"1650","Vietcacao (A. Morin)","Ben Tre, Mekong Delta, MoCay",951,2012,70,"France",3.5,"Vietnam","yes"
"1651","Vintage Plantations","San Martin",1205,2014,75,"U.S.A.",3,"Peru","yes"
"1652","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,100,"U.S.A.",2,"Ecuador","yes"
"1653","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,90,"U.S.A.",2,"Ecuador","yes"
"1654","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,75,"U.S.A.",3,"Ecuador","yes"
"1655","Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2007",153,2007,65,"U.S.A.",3,"Ecuador","yes"
"1656","Violet Sky","Sambirano Valley",1458,2015,77,"U.S.A.",2.75,"Madagascar","yes"
"1657","Violet Sky","Moho River Valley",1458,2015,77,"U.S.A.",3,"Belize","yes"
"1658","Violet Sky","Cuyagua",1458,2015,77,"U.S.A.",3,"Venezuela","yes"
"1659","Violet Sky","Peru",1458,2015,77,"U.S.A.",3.25,"Peru","yes"
"1660","Violet Sky","Cahabon",1502,2015,77,"U.S.A.",2.75,"Guatemala","yes"
"1661","Vivra","Peru",1720,2016,70,"U.S.A.",2.5,"Peru","yes"
"1662","Vivra","Ocumare",1720,2016,70,"U.S.A.",2.5,"Venezuela","yes"
"1663","Vivra","Dominican Republic",1724,2016,70,"U.S.A.",3,"Domincan Republic","yes"
"1664","Wellington Chocolate Factory","Conacado",1756,2016,70,"New Zealand",3.5,"Dominican Republic","yes"
"1665","Wellington Chocolate Factory","Piura Blanco, Norandino",1756,2016,70,"New Zealand",3.5,"Peru","yes"
"1666","Whittakers","Ghana",733,2011,72,"New Zealand",2.5,"Ghana","yes"
"1667","Wilkie's Organic","Amazonas",1169,2013,75,"Ireland",2.5,"Peru","yes"
"1668","Wilkie's Organic","Amazonas",1169,2013,89,"Ireland",2.75,"Peru","yes"
"1669","Wilkie's Organic","Tumbes",1169,2013,75,"Ireland",3.25,"Peru","yes"
"1670","Wilkie's Organic","Amazonas w/ nibs",1173,2013,75,"Ireland",2.75,"Peru","yes"
"1671","Willie's Cacao","Los Llanos",1848,2016,70,"U.K.",4,"Colombia","yes"
"1672","Willie's Cacao","Los Llanos",1227,2014,88,"U.K.",3,"Colombia","yes"
"1673","Willie's Cacao","Java, Indonesian Black",1109,2013,100,"U.K.",2.25,"Indonesia","yes"
"1674","Willie's Cacao","Sambirano",593,2010,71,"U.K.",3,"Madagascar","yes"
"1675","Willie's Cacao","Hacienda Las Trincheras",593,2010,72,"U.K.",3.5,"Venezuela","yes"
"1676","Willie's Cacao","Java",593,2010,69,"U.K.",3.75,"Indonesia","yes"
"1677","Willie's Cacao","San Martin",457,2009,70,"U.K.",3,"Peru","yes"
"1678","Willie's Cacao","Rio Caribe",457,2009,72,"U.K.",3.25,"Venezuela","yes"
"1679","Wm","Guasare, Zulia Prov., 2015, batch 124",1912,2016,74,"U.S.A.",3,"Venezuela","yes"
"1680","Wm","Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76,"U.S.A.",3.5,"Bolivia","yes"
"1681","Wm","Ghana, 2013, batch 129",1916,2016,75,"U.S.A.",3.75,"Ghana","yes"
"1682","Woodblock","Maranon, Cajamarca",1243,2014,70,"U.S.A.",3,"Peru","yes"
"1683","Woodblock","Camino Verde P., Balao, Guayas",1042,2013,70,"U.S.A.",3.25,"Ecuador","yes"
